auctioneer_url,lat,lng,state,city,zip,address,auctions
https://www.liveauctioneers.com/auctioneer/3206/a-nice-gift-for-you/,34.4797,-118.521,CA,SANTA CLARITA,91390,29250 Discovery Ridge Dr,889.0
https://www.liveauctioneers.com/auctioneer/321/fusco-auctions/,41.6367,-81.4082,OH,Willoughby,44094,4740 Beidler Rd. Rear,84.0
https://www.liveauctioneers.com/auctioneer/3211/hollywood-auction-galleries/,25.9949,-80.2014,FL,Hollywood,33023,5720 Pembroke Rd,3.0
https://www.liveauctioneers.com/auctioneer/323/kaminski-auctions/,42.5557,-70.8826,MA,Beverly,01915,117 Elliott Street,456.0
https://www.liveauctioneers.com/auctioneer/3231/davidson-galleries/,47.5999,-122.333,WA,Seattle,98104,313 Occidental Ave South,1.0
https://www.liveauctioneers.com/auctioneer/324/flomaton-antique-auction/,31.004858,-87.263125,AL,Flomaton,36441,P.O. Box 1017,45.0
https://www.liveauctioneers.com/auctioneer/3256/lakeland-antique-bazaar/,27.9525,-81.9695,FL,Lakeland,33807,P o box 5354,1241.0
https://www.liveauctioneers.com/auctioneer/328/crescent-city-auction-gallery/,29.9397,-90.0745,LA,New Orleans,70130,1330 St. Charles Avenue,176.0
https://www.liveauctioneers.com/auctioneer/3324/milestone-auctions/,41.6774,-81.4062,OH,Willoughby,44094,38198 Willoughby Parkway,194.0
https://www.liveauctioneers.com/auctioneer/3370/blackswan-antiques/,42.525,-83.5504,MI,WIXOM,48393,50586 PONTIAC TRAIL SUITE XC16,7.0
https://www.liveauctioneers.com/auctioneer/3386/rockabilly-auction-company/,34.2513,-83.466,GA,Hartwell,30643,76 Ulyanovsk St.,47.0
https://www.liveauctioneers.com/auctioneer/341/ken-s-antiques-and-auction/,34.364075,-84.926598,GA,Adairsville,30103,5563 Joe Frank Harris Pkwy,60.0
https://www.liveauctioneers.com/auctioneer/3439/beacon-hillred-rooster-auctioneers-and-appraisers/,42.4937,-72.0231,MA,Hubbardston,01452,PO Box 175,3.0
https://www.liveauctioneers.com/auctioneer/3444/florida-estate-sales-inc/,30.4366,-84.2539,FL,Tallahassee,32301,1500 Apalachee Pkwy #2135,102.0
https://www.liveauctioneers.com/auctioneer/3447/possessions-inc/,33.1451,-111.556,AZ,San Tan Valley,85143,1059 E. Taylor Trail,1.0
https://www.liveauctioneers.com/auctioneer/351/the-cobbs-auctioneers-llc/,42.8597,-71.962,NH,Peterborough,03458,at Historic Noone Falls Mill 50 Jaffrey Road,20.0
https://www.liveauctioneers.com/auctioneer/3514/j-james-auctioneers-and-appraisers/,41.9655,-70.677,MA,Plymouth,02360,190 Court St,37.0
https://www.liveauctioneers.com/auctioneer/3532/addison-and-sarova-auctioneers/,33.6593,-83.717,GA,Social Circle,30025,291 N. Cherokee Road,25.0
https://www.liveauctioneers.com/auctioneer/3585/hilliard-and-co/,38.381,-78.2569,VA,Madison,22727,132 N Main St,80.0
https://www.liveauctioneers.com/auctioneer/359/dumouchelles/,42.3307,-83.0409,MI,Detroit,48226,409 East Jefferson Ave,639.0
https://www.liveauctioneers.com/auctioneer/3603/oakridge-auction-gallery/,39.0177,-77.4552,VA,Ashburn,20147,44675 Cape Court #171,109.0
https://www.liveauctioneers.com/auctioneer/361/bill-hood-and-sons-art-and-antique-auctions/,26.439461,-80.092286,FL,Delray Beach,33445,2885 South Congress Ave. suite A,210.0
https://www.liveauctioneers.com/auctioneer/368/affiliated-auctions/,30.4289,-84.2395,FL,Tallahassee,32301,2500 Apalachee Parkway,458.0
https://www.liveauctioneers.com/auctioneer/370/tw-conroy-llc/,43.034129,-76.448434,NY,Elbridge,13060,101 West Main Street,74.0
https://www.liveauctioneers.com/auctioneer/3713/china-luban-art-and-antique-inc/,39.1055,-77.1449,MD,Rockville,20850,15229 Display Court,30.0
https://www.liveauctioneers.com/auctioneer/3750/fox-and-crane-online-auctions/,42.0816,-73.9588,NY,Saugerties,12477,105 Partition Street,30.0
https://www.liveauctioneers.com/auctioneer/3759/kensington-estate-auction/,41.6716,-74.0789,NY,Clintondale,12515,989 Plattekill Road,52.0
https://www.liveauctioneers.com/auctioneer/376/todd-mueller-autographs-inc/,38.9811,-104.681,CO,Colorado Springs,80908,10250 Huntsman Road ,11.0
https://www.liveauctioneers.com/auctioneer/377/livingston-s-auction/,35.393761,-97.602513,OK,Oklahoma City,73108,1300 B Cornell,50.0
https://www.liveauctioneers.com/auctioneer/378/pook-and-pook-inc/,40.011951,-75.695341,PA,Downingtown,19335,463 East Lancaster Ave.,105.0
https://www.liveauctioneers.com/auctioneer/3798/last-chance/,40.7537,-73.9992,NY,IL CA OH TX FL,,Various Partner Locations,914.0
https://www.liveauctioneers.com/auctioneer/3799/iroquois-auctions/,43.2321,-76.133,NY,Brewerton,13029,PO Box 736,15.0
https://www.liveauctioneers.com/auctioneer/380/kamelot-auctions/,39.9904,-75.1084,PA,Philadelphia,19134,2220 East Allegheny Ave,209.0
https://www.liveauctioneers.com/auctioneer/3807/lemar-auctions-and-estate-services/,38.6489,-121.417,CA,McClellan,95652,4522 Parker Avenue Suite 500,64.0
https://www.liveauctioneers.com/auctioneer/381/ss-auction-inc/,39.8003,-75.2993,NJ,Repaupo,08085,62 Repaupo Station Road,118.0
https://www.liveauctioneers.com/auctioneer/385/william-bunch-auctions-and-appraisals/,39.867165,-75.569294,PA,Chadds Ford,19317,One Hillman Drive,261.0
https://www.liveauctioneers.com/auctioneer/3954/bruneau-and-co-auctioneers/,41.7638,-71.424,RI,Cranston,02910,63 Fourth Avenue,105.0
https://www.liveauctioneers.com/auctioneer/3971/bidalot-coin-auction/,29.1343,-81.0258,FL,PORT ORANGE,32129,P. O. BOX 291352,387.0
https://www.liveauctioneers.com/auctioneer/4006/witherell-s/,38.5842,-121.477,CA,Sacramento,95811,300 20th Street,20.0
https://www.liveauctioneers.com/auctioneer/406/rich-penn-auctions/,42.4951,-92.3408,IA,Waterloo,50704,P.O. Box 1355,89.0
https://www.liveauctioneers.com/auctioneer/4062/jmg-metals-llc/,30.4211,-97.7544,TX,Austin,78759,11782 Jollyville Rd. Suite 217,21.0
https://www.liveauctioneers.com/auctioneer/413/kodner-galleries-inc/,26.050756,-80.14319,FL,Dania Beach,33004,45 South Federal Highway,267.0
https://www.liveauctioneers.com/auctioneer/4131/a-and-a-auction-gallery/,36.9833,-122.035,CA,Santa Cruz,95060,191 A Harvey West Blvd,79.0
https://www.liveauctioneers.com/auctioneer/414/applebrook-auctions-and-estate-sales/,41.5799,-73.415,CT,New Milford,06776,27 Bridge Street,95.0
https://www.liveauctioneers.com/auctioneer/4207/brand-used-works/,39.5346,-118.988,CO,Penrose,81240,855 5th St,67.0
https://www.liveauctioneers.com/auctioneer/4221/donley-auctions/,42.2055,-88.549,IL,Union,60180,8512 South Union Road,62.0
https://www.liveauctioneers.com/auctioneer/4247/sofe-design-auctions-llc/,32.9457,-96.7356,TX,Richardson,75081,401 S. Sherman St. Ste. # 221,40.0
https://www.liveauctioneers.com/auctioneer/431/national-book-auctions/,42.429387,-76.497421,NY,Ithaca,14850-6071,1429 Danby Road,80.0
https://www.liveauctioneers.com/auctioneer/4383/epic-auctions-and-estate-sales/,42.4498,-84.4316,MI,Leslie,49251,169 S Main,24.0
https://www.liveauctioneers.com/auctioneer/444/regency-superior-ltd/,38.687199,-90.238344,MO,St. Louis,63108-1505,229 N. Euclid Ave,28.0
https://www.liveauctioneers.com/auctioneer/446/cordier-auctions-and-appraisals/,40.2561,-76.864,PA,Harrisburg,17104,1500 Paxton Street,293.0
https://www.liveauctioneers.com/auctioneer/4473/turner-auctions-appraisals/,37.6513,-122.395,CA,South San Francisco,94080,461 Littlefield Ave.,125.0
https://www.liveauctioneers.com/auctioneer/4503/tremont-auctions/,42.36,-71.4381,MA,Sudbury,01776,615 Boston Post Road Suite 7,49.0
https://www.liveauctioneers.com/auctioneer/4547/millbrook-auction-center/,41.7855,-73.6935,NY,Millbrook,12545,3283 Franklin Avenue,20.0
https://www.liveauctioneers.com/auctioneer/456/bs-slosberg-inc-auctioneers/,39.9873,-75.0957,PA,Philadelphia,19134,3455 Edgemont St,241.0
https://www.liveauctioneers.com/auctioneer/4561/wrights-estate-liquidations/,38.5644,-121.357,CA,Sacramento,95826,9220 Vancouver Drive,3.0
https://www.liveauctioneers.com/auctioneer/46/cowan-s-auctions/,39.1635,-84.4134,OH,Cincinnati,45227,5030 Oaklawn Dr,255.0
https://www.liveauctioneers.com/auctioneer/4649/housatonic-trading-company/,41.7233,-73.242,CT,Bantam,06750,920 Bantam Rd ,9.0
https://www.liveauctioneers.com/auctioneer/4651/corbett-s-auction-house/,39.6272,-105.012,CO,Littleton,80120,4921 S Santa Fe Dr,33.0
https://www.liveauctioneers.com/auctioneer/4778/freedom-auction-company/,27.3818,-82.5387,FL,Sarasota,34234,1601 DESOTO ROAD,80.0
https://www.liveauctioneers.com/auctioneer/4806/antiques-arms-and-armor/,33.6016,-117.581,CA,Trabuco Canyon,92679,15 Blackhawk,2.0
https://www.liveauctioneers.com/auctioneer/481/wickliff-auctioneers/,39.966,-86.149,IN,Carmel,46032,1054 Summit Drive,163.0
https://www.liveauctioneers.com/auctioneer/4827/kings-auction-and-appraisal/,38.8224,-97.6221,KS,Salina,67401,817 W Crawford St,4.0
https://www.liveauctioneers.com/auctioneer/483/clarke-auction-gallery/,40.9234,-73.7611,NY,Larchmont,10538,2372 Boston Post Road,187.0
https://www.liveauctioneers.com/auctioneer/4875/wealthier-art-and-auction/,34.0505,-117.999,CA,La Puente,91746,13158/13162 Valley Blvd,86.0
https://www.liveauctioneers.com/auctioneer/49/dargate-auction-galleries/,40.469885,-80.059967,PA,McKees Rocks,15136,326 Munson Avenue,64.0
https://www.liveauctioneers.com/auctioneer/4915/dixon-s-crumpton-auction/,39.2326,-75.916,MD,Crumpton,21628,2017 Dudley Corners Rd,22.0
https://www.liveauctioneers.com/auctioneer/4979/helios-auctions/,40.7581,-73.9655,NY,New York,10022,1050 Second Avenue Gallery # 52,35.0
https://www.liveauctioneers.com/auctioneer/511/santa-margarita-auction-barn/,35.4997,-120.685,CA,Atascadero,93422,3850 El Camio Real,12.0
https://www.liveauctioneers.com/auctioneer/5135/zikorn-arts-and-history-objects/,40.7623,-73.9694,NY,New York,10022,110 East 59 Street 9a,19.0
https://www.liveauctioneers.com/auctioneer/517/braxton-s-auction-gallery/,33.8388,-83.9013,GA,Loganville,30052,303 Main Street,7.0
https://www.liveauctioneers.com/auctioneer/5173/matthew-bullock-auctioneers/,41.3788,-88.8345,IL,Ottawa,61350,421 East Stevenson Road,247.0
https://www.liveauctioneers.com/auctioneer/5197/bandc-collectibles/,30.3297,-97.6937,TX,AUSTIN,78752,7302 GRAND CANYON DRIVE SIDE B,131.0
https://www.liveauctioneers.com/auctioneer/522/butterscotch-auction/,41.2025,-73.6444,NY,Bedford,10506,608 Old Post Rd,54.0
https://www.liveauctioneers.com/auctioneer/523/alex-cooper/,39.4079,-76.6079,MD,Towson,21204,908 York Road,209.0
https://www.liveauctioneers.com/auctioneer/525/case-antiques-inc-auctions-and-appraisals/,35.9074,-84.0062,TN,Knoxville,37909,4310 Papermill Drive ,53.0
https://www.liveauctioneers.com/auctioneer/5322/blackwell-auctions/,27.874,-82.707,FL,Clearwater,33760,5251 110th Ave N Suite 118,63.0
https://www.liveauctioneers.com/auctioneer/5473/heartland-artifact-auctions-inc/,39.95,-91.36,IL,Quincy,62306,P.O. Box 1089,164.0
https://www.liveauctioneers.com/auctioneer/5577/house-of-treasure/,39.0221,-77.41,VA,Sterling,20166,45969 Nokes Blvd,216.0
https://www.liveauctioneers.com/auctioneer/5600/terri-peters-and-associates-auction-and-estate-marketing/,43.0011,-75.9789,NY,Manlius,13104,100 East Seneca Street 1st Floor,16.0
https://www.liveauctioneers.com/auctioneer/5647/ole-hound-auction-house/,33.5949,-83.7487,GA,Social Circle,30025,179 Hwy. 11 South ,24.0
https://www.liveauctioneers.com/auctioneer/567/burley-auction-group/,29.6816,-98.0631,TX,New Braunfels,78130,134 Deborah Drive,44.0
https://www.liveauctioneers.com/auctioneer/5671/worth-auctions/,42.487,-76.34,NY, Freeville,13068,The Galleries at Worth Asset Brokerage 2085 Dryden Rd,39.0
https://www.liveauctioneers.com/auctioneer/5688/complete-auctions/,28.0364,-82.7384,FL,Palm Harbor,34683,Live Webcast Auction - Bidding activity is online only,14.0
https://www.liveauctioneers.com/auctioneer/5755/grant-zahajko-auctions-llc/,47.6543,-118.149,WA,Davenport,99122,510 Morgan Street,141.0
https://www.liveauctioneers.com/auctioneer/5758/midwest-auctions/,41.8009,-90.3565,IA,Miles,52064,12475 Hwy 52,22.0
https://www.liveauctioneers.com/auctioneer/5812/auctions-by-adkins-llc/,29.4981,-82.2938,FL,Micanopy,32667,17020 SE County Road 234 ,66.0
https://www.liveauctioneers.com/auctioneer/5818/direct-auction-galleries/,42.0134,-87.6907,IL,Chicago,60645,7232 N. Western Ave.,38.0
https://www.liveauctioneers.com/auctioneer/5847/americana-auctions/,41.844,-71.2608,MA,Rehoboth,02769,380 Winthrop Street,28.0
https://www.liveauctioneers.com/auctioneer/5891/willow-fine-art-gallery/,26.1279,-80.1206,FL,Fort Lauderdale,33301,180 Isle of Venice,64.0
https://www.liveauctioneers.com/auctioneer/5927/delaware-fine-art-auction/,39.6678,-75.7781,DE,Newark,19711,406 Suburban Dr. 129,8.0
https://www.liveauctioneers.com/auctioneer/5962/churchill-galleries/,40.7191,-73.2522,NY,Bayshore ,11706,168 West Main Street,120.0
https://www.liveauctioneers.com/auctioneer/5985/revere-auctions/,44.9648,-93.183,MN,St. Paul,55104,755 Prior Ave N #235C,54.0
https://www.liveauctioneers.com/auctioneer/6036/e-and-e-auctions/,42.4248,-74.6439,NY,Stamford,12167,27482 NY State Route 23,11.0
https://www.liveauctioneers.com/auctioneer/6038/vn-collectible/,48.99,-122.727,WA,Blaine,98230,1927 Boblett Street,50.0
https://www.liveauctioneers.com/auctioneer/6048/goldfinch-auctions/,40.5319,-75.063,NJ,Lebanon,08833,1101 Stanton Lebanon Rd,19.0
https://www.liveauctioneers.com/auctioneer/6053/dana-j-tharp-auctions/,41.6294,-81.4317,OH,Willoughby,44094,4740 Beidler Rd. (Rear),22.0
https://www.liveauctioneers.com/auctioneer/6056/rapid-estate-liquidators-and-auction-gallery/,28.5783,-81.4114,FL,Orlando,32804,2305 Silver Star Road,1068.0
https://www.liveauctioneers.com/auctioneer/6087/lion-and-unicorn/,26.0361,-80.1614,FL,Hollywood,33020,200 Oakwood Ln Suite 200,214.0
https://www.liveauctioneers.com/auctioneer/610/nette-auctions/,41.407483,-73.469648,CT,Danbury,6810,45 West St Lower Level-Rear,116.0
https://www.liveauctioneers.com/auctioneer/6110/redlands-antique-auction/,34.0588,-117.207,CA,Redlands,92373,1547 W. Park Avenue,93.0
https://www.liveauctioneers.com/auctioneer/6125/ross-auction-company/,39.332861,-82.983916,OH,Chillicothe,45601,50 west main st,10.0
https://www.liveauctioneers.com/auctioneer/6146/over-and-above-online-auction-and-estate-sales-llc/,39.4314,-76.6291,MD,Timonium,21093,1919 Greenspring Dr.,13.0
https://www.liveauctioneers.com/auctioneer/6152/emanon-auctions-and-estate-sales/,40.4226,-74.2092,NJ,Morganville,07751,479 Route 79 Ste B3b,536.0
https://www.liveauctioneers.com/auctioneer/6189/white-s-auctions/,41.8925,-70.9069,MA,Middleboro,02346,19 Jackson St.,24.0
https://www.liveauctioneers.com/auctioneer/6202/rare-treasures/,40.292,-76.8072,PA,Harrisburg,17109,7 Rutherford Rd.,129.0
https://www.liveauctioneers.com/auctioneer/6203/poulin-antiques-and-auctions/,44.615,-69.5939,ME,Fairfield,04937,199 U.S. 201,50.0
https://www.liveauctioneers.com/auctioneer/622/harlowe-powell-auction-gallery/,38.036141,-78.482369,VA,Charlottesville,22901,2109 India Road--Seminole Square,24.0
https://www.liveauctioneers.com/auctioneer/6266/kamy-inc/,25.81,-80.3248,FL,Miami,33166,3901 NW 79TH Ave,231.0
https://www.liveauctioneers.com/auctioneer/628/aberdeenauctiongalleries/,28.169383,-82.483851,FL,Lutz,33558,19805 Reading Rd PO Box 38,14.0
https://www.liveauctioneers.com/auctioneer/6290/affinity-antique-auction/,40.7414,-73.7831,NY,Fresh Meadows,11365,POBOX 650598,76.0
https://www.liveauctioneers.com/auctioneer/6306/university-archives/,41.1721,-73.4159,CT,Wilton,06897,88 Danbury Road Suite 2A,51.0
https://www.liveauctioneers.com/auctioneer/6311/route-32-auctions/,40.0468,-86.8744,IN,Crawfordsville,47933,3097 E. S.R. 32,66.0
https://www.liveauctioneers.com/auctioneer/632/conestoga-auction-company-division-of-hess-auction-group/,40.1174,-76.3802,PA,Manheim,17545,768 Graystone Road,128.0
https://www.liveauctioneers.com/auctioneer/6320/good-old-days-antique-auction/,33.6251,-117.725,CA,Laguna Hills,92653,23232 PERALTA DRIVE ST# 207 ,8.0
https://www.liveauctioneers.com/auctioneer/6326/angry-mama-s-auction-company-llc/,34.4687,-84.4306,GA,Jasper,30143,57 No. Main St.,5.0
https://www.liveauctioneers.com/auctioneer/634/o-gallerie/,45.533467,-122.650095,OR,Portland,97232,228 Northeast Seventh Avenue,170.0
https://www.liveauctioneers.com/auctioneer/6355/ralph-fontaine-heritage-auctions-inc/,42.382,-73.4239,NY,Canaan,12029,13150 State Route 22,30.0
https://www.liveauctioneers.com/auctioneer/6372/pegasus-auction-gallery/,25.766368,-80.210268,FL,Miami,33186,13319 SW 135th Ave,2.0
https://www.liveauctioneers.com/auctioneer/6385/black-river-auction/,39.591458,-75.492287,NJ,Pennsville,8070,696 South Broadway,
https://www.liveauctioneers.com/auctioneer/6401/lionsmark-auction-company/,41.3088,-88.1475,IL,Wilmington,60481,202 N. Water St.,17.0
https://www.liveauctioneers.com/auctioneer/642/pba-galleries/,37.8659,-122.302,CA,Berkeley,94710,605 Addison Street,423.0
https://www.liveauctioneers.com/auctioneer/648/strawser-auction-group/,41.527632,-85.3662,IN,Wolcottville,46795,200 North Main Street PO Box 332,219.0
https://www.liveauctioneers.com/auctioneer/6490/oneill-auctions-llc/,41.6939,-81.2962,OH,Mentor,44060,448 blackbrook rd,1.0
https://www.liveauctioneers.com/auctioneer/654/woody-auction-llc/,37.5169,-97.0167,KS,Douglass,67039,317 S. Forrest P.O. Box 618,189.0
https://www.liveauctioneers.com/auctioneer/6563/lodestar-auctions/,42.3897,-87.9292,IL,Gurnee,60031,5110 Red Pine Ave,75.0
https://www.liveauctioneers.com/auctioneer/6568/dave-taylor-s-civil-war-antiques-online-auctions/,41.6598,-83.7331,OH,Sylvania,43560,PO Box 87,13.0
https://www.liveauctioneers.com/auctioneer/6578/connecticut-firearms-auction/,41.5791,-72.9026,CT,Plantsville,06479,8 Metals Drive,27.0
https://www.liveauctioneers.com/auctioneer/6579/the-archive-auction-llc/,40.2476,-75.2911,PA,Lansdale,19446,725 West 2nd Street,36.0
https://www.liveauctioneers.com/auctioneer/6586/richard-l-edwards-auctioneering/,40.1234,-84.5861,OH,Greenville,45331,5862 Kruckeburg Rd,748.0
https://www.liveauctioneers.com/auctioneer/6615/paul-arsenault-auctioneers/,44.2413,-70.5129,ME,South Paris,04281,17 Olson Road,26.0
https://www.liveauctioneers.com/auctioneer/6625/pop-s-place/,34.2607,-85.133,GA,Rome,30161,504 1st Ave,9.0
https://www.liveauctioneers.com/auctioneer/6629/south-florida-auction-and-estate-sale-services-inc/,33.9887,-83.898,GA,Dacula,30019,PO Box 2330,28.0
https://www.liveauctioneers.com/auctioneer/6675/lot-14-auctions/,42.0177,-87.7842,IL,Niles,60714,6231 W Howard St.,119.0
https://www.liveauctioneers.com/auctioneer/6717/beachwood-auctions-llc/,41.3535,-81.4753,OH,SOLON,44139,7630 Bond Street,20.0
https://www.liveauctioneers.com/auctioneer/6765/seminole-estate-auction/,28.9358,-81.2993,FL,Orange City,32763,1141 South Volusia Avenue,19.0
https://www.liveauctioneers.com/auctioneer/68/garth-s-auction-inc/,40.0266,-82.9958,OH,Columbus,43215,589 W Nationwide Blvd,142.0
https://www.liveauctioneers.com/auctioneer/686/midwest-auction-galleries-inc/,42.839139,-83.274539,MI,Oxford,48371,925 N. Lapeer Road,124.0
https://www.liveauctioneers.com/auctioneer/690/desert-west-auction/,32.841196,-107.960726,NM,Mimbres,88049,3870 North Highway 35 PO Box 77,212.0
https://www.liveauctioneers.com/auctioneer/6906/french-broad-river-auctions/,35.2724,-82.4422,NC,Flat Rock,28731,PO Box 412,8.0
https://www.liveauctioneers.com/auctioneer/6949/vogt-auction-texas/,29.5245,-98.5051,TX,San Antonio,78216,7233 Blanco Road,152.0
https://www.liveauctioneers.com/auctioneer/6975/antique-arena-inc/,40.5855,-73.9607,NY,Brooklyn,11235,2910 Coney Island Ave 1st Floor,99.0
https://www.liveauctioneers.com/auctioneer/6996/mitchell-auctions-llc/,35.4874,-80.799,NC,Davidson,28036,PO Box 65,5.0
https://www.liveauctioneers.com/auctioneer/700/central-street-antiques-and-auction/,41.852,-72.6437,CT,Windsor,06095,25 Central Street,46.0
https://www.liveauctioneers.com/auctioneer/7015/toystrainsandotheroldstuff-llc/,40.6089,-87.3605,IN,Fowler,47944,1951 W Division Rd,74.0
https://www.liveauctioneers.com/auctioneer/7031/valkyrie-historical-auctions/,33.3092,-111.821,AZ,Chandler,85225,,16.0
https://www.liveauctioneers.com/auctioneer/7045/schultz-auctioneers/,42.9844,-78.5694,NY,Clarence,14031,11177 Main St.,47.0
https://www.liveauctioneers.com/auctioneer/7049/a-squared-auctions/,42.2182,-83.7651,MI,Ann Arbor,48108,1845 Cypress Pointe Ct,18.0
https://www.liveauctioneers.com/auctioneer/7060/gun-auctions-usa/,27.893,-82.7476,FL,Largo,33773,13200 Belcher Rd South,30.0
https://www.liveauctioneers.com/auctioneer/7112/allstate-antiques-inc/,40.7547,-73.9372,NY,Long Island City,11101,39-06 Crescent St Floor 1,17.0
https://www.liveauctioneers.com/auctioneer/712/the-written-word-autographs/,43.885,-71.3458,NH,Tamworth,03886,564 Pease Hill Rd P. O. Box 490,42.0
https://www.liveauctioneers.com/auctioneer/7135/cowboy-joe-s-antiques/,32.2694,-106.778,NM,Las Cruces,88005,3307 McDowell Road,8.0
https://www.liveauctioneers.com/auctioneer/7157/heart-felt-antiques-and-auction-service/,42.8798,-73.2412,VT,Bennington,05201,1541 West Road Colgate Park,13.0
https://www.liveauctioneers.com/auctioneer/720/jim-depew-galleries-inc/,33.769805,-84.414581,GA,Atlanta,30324,715 Miami Circle Suite 210,55.0
https://www.liveauctioneers.com/auctioneer/7221/collectors-auction-company-llc/,40.3326,-76.7371,PA,Harrisburg,17112,7441 Allentown Blvd,4.0
https://www.liveauctioneers.com/auctioneer/7229/eagles-corps-international-llc/,43.066,-76.0125,NY,Minoa,13116,113 Forestview Ln,6.0
https://www.liveauctioneers.com/auctioneer/7247/old-kinderhook-auction-company/,42.4452,-73.6865,NY,Valatie,12184,3350 US Highway 9,18.0
https://www.liveauctioneers.com/auctioneer/7285/vintage-auctions-online/,41.0191,-84.048,OH,Ottawa,45875,111 W. Main Street,229.0
https://www.liveauctioneers.com/auctioneer/7302/gold-eagle-auctions/,37.8817,-122.188,CA,Orinda,94563,21 Orinda Way #552,5.0
https://www.liveauctioneers.com/auctioneer/7316/cny-militaria-and-collectibles-auctions-llc/,42.9931,-76.0719,NY,Jamesville,13078,PO Box 774 6499 E. Seneca Turnpike,8.0
https://www.liveauctioneers.com/auctioneer/7358/freeland-auction-services/,43.4943,-84.0984,MI,Freeland,48623,5868 Midland Rd Freeland Antique Mall,2.0
https://www.liveauctioneers.com/auctioneer/737/lyn-knight-auctions/,38.940141,-94.666829,KS,Overland Park,66207,PO Box 7364,39.0
https://www.liveauctioneers.com/auctioneer/7390/penny-pincher-auctions/,38.85,-77.31,VA,Fairfax,22038,P.O. Box 726,109.0
https://www.liveauctioneers.com/auctioneer/7411/davis-brothers-auction/,46.8875,-114.031,MT,Missoula,59808,2750 Palmer St Suite D,33.0
https://www.liveauctioneers.com/auctioneer/7440/fairhill-auction-llc/,39.6101,-75.824,MD,ELKTON,21921,227 E Main St,16.0
https://www.liveauctioneers.com/auctioneer/747/kimballs-auction-and-estate-services/,42.374093,-72.596635,MA,Hatfield,1038,65 Main Street,92.0
https://www.liveauctioneers.com/auctioneer/758/great-expectations-auction-company-llc/,30.3472,-81.6459,FL,Jacksonville,32206,515 E. 9th Street,13.0
https://www.liveauctioneers.com/auctioneer/7595/south-jersey-auction-by-babington-auction-inc/,39.8009,-75.3014,NJ,Logan Township,08085,26 Repaupo Station Road,37.0
https://www.liveauctioneers.com/auctioneer/765/james-cox-gallery/,42.07,-74.2257,NY,Willow,12495,4666 Route 212 ,24.0
https://www.liveauctioneers.com/auctioneer/7680/colorado-premier-realty-and-auction-services/,39.7703,-104.864,CO,Denver,80239,3700 Havana Street Suite 120,5.0
https://www.liveauctioneers.com/auctioneer/7699/esquis-auctions/,42.0885,-87.8412,IL,Glenview,60026,1821 Elmdale Ave,57.0
https://www.liveauctioneers.com/auctioneer/770/american-auction-co/,34.7673,-89.4488,TN,Selmer,38375,941 W. Cherry St.,9.0
https://www.liveauctioneers.com/auctioneer/776/atlanta-auction-company/,33.9492,-83.9879,GA,Lawrenceville,30046,133 South Clayton Street,31.0
https://www.liveauctioneers.com/auctioneer/7804/mynt-auctions/,40.754,-73.9905,NY,New York,10018,246 W 38th Street Suite 707,2650.0
https://www.liveauctioneers.com/auctioneer/7875/east-wing-estate-sales-and-auction-company/,41.5868,-73.0829,CT,Oakville,06779,28 Main Street,22.0
https://www.liveauctioneers.com/auctioneer/7947/morningstar-eart-group/,35.8439,-78.8881,NC,Cary,27519,7151 O'Kelly Chapel Rd Unit 111,39.0
https://www.liveauctioneers.com/auctioneer/7983/north-american-artifact-auctions/,39.7183,-91.3893,MO,Hannibal,63401,4036 Sunset Dr.,10.0
https://www.liveauctioneers.com/auctioneer/8037/fls-auction-inc/,32.965,-97.6923,TX,Lockhart,78644,5118 Barth Road,2.0
https://www.liveauctioneers.com/auctioneer/8113/bartkus-auctioneers/,41.2897,-85.2015,IN,LaOtto,46763,11595 E. State Rd 205,6.0
https://www.liveauctioneers.com/auctioneer/8243/western-trading-post/,32.8782,-111.753,AZ,Casa Grande,85122,403 N. Florence St,12.0
https://www.liveauctioneers.com/auctioneer/8386/a-testament-to-history-llc/,35.665,-97.6399,OK,Edmond,73012,19045 North Rockwell Avenue,1.0
https://www.liveauctioneers.com/auctioneer/840/dotta-auction-co-inc/,40.8022,-75.3465,PA,Nazareth,18064,330 W. Moorestown Road,54.0
https://www.liveauctioneers.com/auctioneer/853/mclaren-auction-services/,45.2306,-122.757,OR,Aurora,97002,21507 Hwy 99E NE P.O. Box 82,13.0
https://www.liveauctioneers.com/auctioneer/857/stephenson-s-auction/,40.1621,-75.0414,PA,Southampton,18966,1005 Industrial Blvd.,109.0
https://www.liveauctioneers.com/auctioneer/867/flying-pig-auctions/,42.9853,-72.3781,NH,Westmoreland ,03467,13 Industrial Park Dr,123.0
https://www.liveauctioneers.com/auctioneer/872/california-auctioneers/,34.3667,-119.307,CA,Ventura,93001,8597 Ventura Ave.,83.0
https://www.liveauctioneers.com/auctioneer/874/max-rambod-inc/,34.15775,-118.500706,CA,Encino,91436,16161 Ventura Blvd. #756,10.0
https://www.liveauctioneers.com/auctioneer/885/mathesons-gallery/,28.0788,-80.6111,FL,Melbourne,32901,600 E. New Haven Avenue,27.0
https://www.liveauctioneers.com/auctioneer/886/hake-s-auctions/,39.9931,-76.6539,PA,York,17402,3679 Concord Rd,36.0
https://www.liveauctioneers.com/auctioneer/897/harrison-auctions-inc/,26.561725,-81.954003,FL,Cape Coral,33904,4836 Candia Street,121.0
